id;Region/Country/Area;Year;Series;Value;Footnotes;Source
48;Bahrain;2000;Consumer price index: General;83.4;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
48;Bahrain;2005;Consumer price index: General;87.5;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
48;Bahrain;2010;Consumer price index: General;100.0;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
48;Bahrain;2015;Consumer price index: General;110.6;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
48;Bahrain;2019;Consumer price index: General;118.8;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
48;Bahrain;2020;Consumer price index: General;116.1;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
48;Bahrain;2021;Consumer price index: General;115.3;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
48;Bahrain;2010;Consumer price index: Food;100.0;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
48;Bahrain;2015;Consumer price index: Food;114.5;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
48;Bahrain;2019;Consumer price index: Food;122.4;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
48;Bahrain;2020;Consumer price index: Food;126.7;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
48;Bahrain;2021;Consumer price index: Food;126.6;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
50;Bangladesh;2000;Consumer price index: General;53.9;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
50;Bangladesh;2005;Consumer price index: General;69.2;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
50;Bangladesh;2010;Consumer price index: General;100.0;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
50;Bangladesh;2015;Consumer price index: General;144.6;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
50;Bangladesh;2019;Consumer price index: General;179.7;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
50;Bangladesh;2020;Consumer price index: General;189.9;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
50;Bangladesh;2021;Consumer price index: General;200.4;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
50;Bangladesh;2015;Consumer price index: Food;230.3;Base: July 2005-June 2006=100.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
50;Bangladesh;2019;Consumer price index: Food;289.2;Base: July 2005-June 2006=100.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
50;Bangladesh;2020;Consumer price index: Food;305.9;Base: July 2005-June 2006=100.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
50;Bangladesh;2021;Consumer price index: Food;322.1;Base: July 2005-June 2006=100.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
52;Barbados;2010;Consumer price index: General;100.0;Data refer to the Retail Price Index.;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
52;Barbados;2015;Consumer price index: General;167.6;Data refer to the Retail Price Index.;Index base: July 2001=100.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
52;Barbados;2019;Consumer price index: General;191.7;Data refer to the Retail Price Index.;Index base: July 2001=100.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
52;Barbados;2020;Consumer price index: General;181.0;Data refer to the Retail Price Index.;Index base: July 2001=100.;Average for 11 months excluding data for April.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
52;Barbados;2021;Consumer price index: General;203.6;Data refer to the Retail Price Index.;Index base: July 2001=100.;Average for 11 months excluding data for February.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
52;Barbados;2015;Consumer price index: Food;200.7;Data refer to the Retail Price Index.;Index base: July 2001=100.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
52;Barbados;2019;Consumer price index: Food;248.6;Data refer to the Retail Price Index.;Index base: July 2001=100.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
52;Barbados;2020;Consumer price index: Food;245.8;Data refer to the Retail Price Index.;Index base: July 2001=100.;Average for 11 months excluding data for April.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
52;Barbados;2021;Consumer price index: Food;277.1;Data refer to the Retail Price Index.;Index base: July 2001=100.;Average for 11 months excluding data for February.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
112;Belarus;2000;Consumer price index: General;16.0;Estimate.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
112;Belarus;2005;Consumer price index: General;61.7;Estimate.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
112;Belarus;2010;Consumer price index: General;100.0;Estimate.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
112;Belarus;2015;Consumer price index: General;387.0;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
112;Belarus;2019;Consumer price index: General;508.1;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
112;Belarus;2020;Consumer price index: General;536.2;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
112;Belarus;2021;Consumer price index: General;586.9;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
112;Belarus;2010;Consumer price index: Food;100.0;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
112;Belarus;2015;Consumer price index: Food;389.9;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
112;Belarus;2019;Consumer price index: Food;501.7;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
112;Belarus;2020;Consumer price index: Food;523.2;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
112;Belarus;2021;Consumer price index: Food;573.5;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
56;Belgium;2000;Consumer price index: General;81.4;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
56;Belgium;2005;Consumer price index: General;90.4;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
56;Belgium;2010;Consumer price index: General;100.0;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
56;Belgium;2015;Consumer price index: General;108.6;Calculated by the UN Statistics Division from national indices.;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
56;Belgium;2019;Consumer price index: General;117.1;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
56;Belgium;2020;Consumer price index: General;118.0;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
56;Belgium;2021;Consumer price index: General;120.9;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
56;Belgium;2000;Consumer price index: Food;76.6;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
56;Belgium;2005;Consumer price index: Food;86.3;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
56;Belgium;2010;Consumer price index: Food;100.0;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
56;Belgium;2015;Consumer price index: Food;110.4;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
56;Belgium;2019;Consumer price index: Food;117.7;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
56;Belgium;2020;Consumer price index: Food;121.1;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
56;Belgium;2021;Consumer price index: Food;120.6;;"United Nations Statistics Division (UNSD); New York; Monthly Bulletin of Statistics (MBS); last accessed June 2022."
